date,actual,predicted,error,abs_error,pct_error
2025-08-01,1480.0,1499.4523378450954,-19.45233784509537,19.45233784509537,1.3143471516956333
2025-08-04,1480.0,1498.337479930034,-18.33747993003408,18.33747993003408,1.2390189141914918
2025-08-05,1500.0,1498.1416112334,1.858388766600001,1.858388766600001,0.12389258444000005
2025-08-06,1520.0,1498.418068114847,21.581931885152926,21.581931885152926,1.4198639398126924
2025-08-07,1540.0,1498.1813381873396,41.818661812660366,41.818661812660366,2.715497520302621
2025-08-08,1540.0,1498.2346085407985,41.76539145920151,41.76539145920151,2.7120384064416565
2025-08-11,1560.0,1498.3490226480033,61.650977351996744,61.650977351996744,3.951985727692099
2025-08-12,1580.0,1498.6180799898052,81.38192001019479,81.38192001019479,5.150754431024987
2025-08-13,1580.0,1498.5013889290547,81.49861107094534,81.49861107094534,5.158139941199073
2025-08-14,1560.0,1498.9403899774234,61.059610022576635,61.059610022576635,3.9140775655497846
2025-08-15,1560.0,1499.3529426509274,60.64705734907261,60.64705734907261,3.8876318813508086
2025-08-18,1570.0,1499.550432756377,70.44956724362305,70.44956724362305,4.487233582396373
2025-08-19,1570.0,1499.5310560642752,70.46894393572484,70.46894393572484,4.488467766606678
2025-08-20,1570.0,1499.5421860246001,70.45781397539986,70.45781397539986,4.487758851936297
2025-08-21,1570.0,1499.555664147187,70.44433585281308,70.44433585281308,4.486900372790642
2025-08-22,1570.0,1500.5486710020486,69.45132899795135,69.45132899795135,4.423651528531933
2025-08-25,1580.0,1501.6596086798231,78.34039132017688,78.34039132017688,4.958252615201069
2025-08-26,1590.0,1501.8006757467235,88.19932425327647,88.19932425327647,5.547127311526822
2025-08-27,1590.0,1501.3732248864967,88.6267751135033,88.6267751135033,5.574011013427881
2025-08-28,1580.0,1501.247353866688,78.75264613331206,78.75264613331206,4.984344691981776
2025-08-29,1580.0,1501.6686725336524,78.3313274663476,78.3313274663476,4.957678953566304
2025-09-01,1550.0,1580.1039429461523,-30.1039429461523,30.1039429461523,1.9421898674936968
2025-09-02,1550.0,1580.0832337946192,-30.08323379461922,30.08323379461922,1.9408537932012397
2025-09-03,1550.0,1579.8639694446726,-29.863969444672648,29.863969444672648,1.9267077061079128
2025-09-04,1520.0,1579.9821134345134,-59.982113434513394,59.982113434513394,3.9461916733232494
2025-09-05,1520.0,1579.9301185426054,-59.93011854260544,59.93011854260544,3.9427709567503575
2025-09-08,1540.0,1579.6536362309478,-39.65363623094777,39.65363623094777,2.574911443568037
2025-09-09,1530.0,1579.4913540307998,-49.49135403079981,49.49135403079981,3.234729021620903
2025-09-10,1520.0,1579.3212816995463,-59.32128169954626,59.32128169954626,3.9027159012859385
2025-09-11,1520.0,1579.3076532572213,-59.30765325722132,59.30765325722132,3.901819293238245
2025-09-12,1490.0,1579.427038820633,-89.42703882063302,89.42703882063302,6.001814685948525
2025-09-15,1530.0,1579.6599603440914,-49.65996034409136,49.65996034409136,3.245749042097475
2025-09-16,1580.0,1579.8033276987242,0.19667230127583935,0.19667230127583935,0.012447614004799958
2025-09-17,1580.0,1579.931966197347,0.06803380265296255,0.06803380265296255,0.004305936876769782
2025-09-18,1600.0,1579.9281243194864,20.071875680513585,20.071875680513585,1.254492230032099
2025-09-19,1600.0,1579.7584803051002,20.241519694899807,20.241519694899807,1.265094980931238
2025-09-22,1560.0,1579.823169900367,-19.82316990036702,19.82316990036702,1.2707160192542961
2025-09-23,1540.0,1579.7944377228762,-39.79443772287618,39.79443772287618,2.5840543975893624
2025-09-24,1550.0,1579.767867924925,-29.767867924924985,29.767867924924985,1.9205076080596764
2025-09-25,1590.0,1579.7577722534284,10.242227746571643,10.242227746571643,0.6441652670799776
2025-09-26,1560.0,1579.8280128175688,-19.828012817568833,19.828012817568833,1.2710264626646688
2025-09-28,1560.0,1579.8948688528649,-19.894868852864874,19.894868852864874,1.2753121059528767
2025-09-29,1560.0,1579.8232467056473,-19.823246705647307,19.823246705647307,1.270720942669699
2025-09-30,1560.0,1579.8220853516507,-19.822085351650685,19.822085351650685,1.270646496900685
2025-10-01,,1559.3458386272644,,,
2025-10-09,1520.0,1563.9565888377344,-43.956588837734444,43.956588837734444,2.891880844587792
2025-10-10,1540.0,1562.5852178410466,-22.585217841046642,22.585217841046642,1.4665725870809507
2025-10-11,1530.0,1564.410880294064,-34.4108802940641,34.4108802940641,2.2490771434028822
2025-10-13,1560.0,1562.9571584113316,-2.9571584113316476,2.9571584113316476,0.18956143662382355
2025-10-14,1550.0,1562.1210610739656,-12.12106107396562,12.12106107396562,0.7820039402558465
2025-10-15,1560.0,1563.2986053401573,-3.298605340157337,3.298605340157337,0.21144906026649596
2025-10-16,1560.0,1563.6665413602063,-3.666541360206338,3.666541360206338,0.23503470257732936
2025-10-17,1550.0,1562.6214021413582,-12.621402141358203,12.621402141358203,0.8142840091198841
2025-10-20,1580.0,1557.0915745656541,22.908425434345872,22.908425434345872,1.4499003439459413
2025-10-21,1550.0,1556.7070654598635,-6.707065459863543,6.707065459863543,0.4327139006363576
2025-10-22,1570.0,1552.3498478274873,17.650152172512662,17.650152172512662,1.124213514172781
2025-10-23,1590.0,1553.9525483439884,36.04745165601162,36.04745165601162,2.26713532427746
2025-10-24,1590.0,1554.7471544301166,35.25284556988345,35.25284556988345,2.217160098734808
2025-10-27,1630.0,1554.1589101288605,75.8410898711395,75.8410898711395,4.652827599456411
2025-10-28,1610.0,1552.5066486762591,57.49335132374085,57.49335132374085,3.5710156101702397
2025-10-29,1650.0,1551.8629030306506,98.13709696934939,98.13709696934939,5.9477028466272355
2025-10-30,1660.0,1551.0717017908119,108.92829820918814,108.92829820918814,6.561945675252298
2025-10-31,1660.0,1551.2083578017457,108.7916421982543,108.7916421982543,6.553713385437006
2025-11-03,1660.0,1667.9415960563463,-7.94159605634627,7.94159605634627,0.47840940098471507
2025-11-04,1670.0,1670.5847115812169,-0.5847115812168795,0.5847115812168795,0.03501266953394488
2025-11-05,1670.0,1672.2489107737724,-2.2489107737724225,2.2489107737724225,0.13466531579475585
2025-11-06,1670.0,1673.135499796594,-3.135499796594104,3.135499796594104,0.1877544788379703
2025-11-07,1670.0,1673.146534793655,-3.1465347936550643,3.1465347936550643,0.18841525710509366
2025-11-10,1630.0,1675.5482070252367,-45.54820702523671,45.54820702523671,2.794368529155626
2025-11-11,1630.0,1675.7887539978194,-45.78875399781941,45.78875399781941,2.80912601213616
2025-11-12,1640.0,1676.422360898228,-36.42236089822791,36.42236089822791,2.220875664526092
2025-11-13,1630.0,1677.102153286597,-47.10215328659706,47.10215328659706,2.8897026556194514
2025-11-14,1630.0,1676.6619243559005,-46.66192435590051,46.66192435590051,2.862694745760767
2025-11-15,,1677.0215794590567,,,
2025-11-17,1620.0,1676.8371348317014,-56.837134831701405,56.837134831701405,3.508465113067988
2025-11-18,1590.0,1676.6765326778936,-86.67653267789365,86.67653267789365,5.451354256471299
2025-11-19,1590.0,1676.695333477806,-86.69533347780589,86.69533347780589,5.452536696717352
2025-11-20,1590.0,1676.7782052878563,-86.77820528785628,86.77820528785628,5.457748760242533
2025-11-21,1580.0,1676.058468169982,-96.058468169982,96.058468169982,6.079649884176076
2025-11-24,1570.0,1675.893943685959,-105.8939436859589,105.8939436859589,6.744837177449611
2025-11-25,1570.0,1676.0929296338236,-106.09292963382359,106.09292963382359,6.757511441644814
2025-11-26,1560.0,1675.0876224718918,-115.08762247189179,115.08762247189179,7.37741169691614
2025-11-27,1550.0,1675.7363316722294,-125.73633167222943,125.73633167222943,8.11202139820835
2025-11-28,1550.0,1675.165982013245,-125.16598201324496,125.16598201324496,8.075224646015803
2025-12-01,1550.0,1548.5976508791316,1.4023491208683936,1.4023491208683936,0.09047413683021895
2025-12-02,1550.0,1546.7831631805284,3.2168368194716095,3.2168368194716095,0.20753785932074903
2025-12-03,1550.0,1545.3335928639842,4.666407136015778,4.666407136015778,0.30105852490424373
2025-12-04,1560.0,1544.4026347498107,15.597365250189341,15.597365250189341,0.999831105781368
2025-12-05,1550.0,1542.9486925569715,7.051307443028463,7.051307443028463,0.454923060840546
2025-12-08,1550.0,1541.0845939917713,8.915406008228729,8.915406008228729,0.5751874844018534
2025-12-09,1550.0,1540.913839118989,9.086160881010983,9.086160881010983,0.5862039278071601
2025-12-10,1550.0,1540.6867234712392,9.313276528760753,9.313276528760753,0.6008565502426292
2025-12-11,1540.0,1540.376405390775,-0.3764053907750622,0.3764053907750622,0.024441908491887154
2025-12-12,1540.0,1540.2397859641171,-0.23978596411711806,0.23978596411711806,0.015570517150462213
2025-12-15,1530.0,1540.553456102978,-10.553456102978089,10.553456102978089,0.689768372743666
2025-12-16,1530.0,1540.5988420028668,-10.598842002866832,10.598842002866832,0.6927347714292047
2025-12-17,1530.0,1540.3114347288492,-10.311434728849235,10.311434728849235,0.6739499822777278
2025-12-18,1580.0,1540.4515752281723,39.54842477182774,39.54842477182774,2.5030648589764395
2025-12-19,1580.0,1540.4249346243898,39.575065375610166,39.575065375610166,2.504750973139884
2025-12-22,1580.0,1540.988646608423,39.011353391576904,39.011353391576904,2.4690729994668925
2025-12-23,1580.0,1541.0212783509276,38.97872164907244,38.97872164907244,2.4670076993083825
2025-12-24,1560.0,1540.9874250107193,19.012574989280665,19.012574989280665,1.2187548070051708
2025-12-25,1560.0,1541.2255564890477,18.774443510952324,18.774443510952324,1.2034899686507898
2025-12-26,1560.0,1541.3763253725738,18.623674627426226,18.623674627426226,1.1938252966298861
2025-12-29,1550.0,1541.7314534901702,8.268546509829775,8.268546509829775,0.5334546135374049
2025-12-30,1550.0,1541.7983336369298,8.201666363070217,8.201666363070217,0.5291397653593688
2025-12-31,1550.0,1541.7631317389369,8.236868261063137,8.236868261063137,0.5314108555524605
2026-01-01,,1549.3739436202734,,,
2026-01-04,1550.0,1548.1780771076585,1.8219228923414903,1.8219228923414903,0.11754341240912841
2026-01-05,1540.0,1548.0990077468896,-8.099007746889583,8.099007746889583,0.525909593953869
2026-01-06,1520.0,1548.1266579479238,-28.12665794792383,28.12665794792383,1.8504380228897257
2026-01-07,1570.0,1547.5531703566382,22.446829643361752,22.446829643361752,1.4297343721886466
2026-01-08,1580.0,1547.879592331446,32.12040766855398,32.12040766855398,2.032937194212277
2026-01-09,1580.0,1547.4757584943789,32.52424150562115,32.52424150562115,2.0584962978241235
2026-01-12,1600.0,1546.5566934649719,53.443306535028114,53.443306535028114,3.340206658439257
2026-01-13,1590.0,1546.8766615969826,43.12333840301744,43.12333840301744,2.7121596479885186
2026-01-14,1590.0,1546.5773939717783,43.42260602822171,43.42260602822171,2.7309815112089124
